Uniprot Entry,Accession Name,Name,Organism,GO Cellular Components,GO ID CC,GO Molecular Function,GO ID MF,GO Biological Process,GO ID BP,Keywords
Q9JLV1,BAG3_MOUSE,BAG family molecular chaperone regulator 3,Mus musculus (Mouse),"stress fiber ISO, cytoplasm ISS, plasma membrane ISO, nucleus ISS, neuron projection ISO, membrane IBA, Z disc IDA, chaperone complex ISO, cytosol ISO","GO:0101031, GO:0030018, GO:0043005, GO:0005737, GO:0001725, GO:0005829, GO:0005634, GO:0016020, GO:0005886","heat shock protein binding IBA, chaperone binding ISO, protein-containing complex binding IDA, adenyl-nucleotide exchange factor activity ISS","GO:0031072, GO:0051087, GO:0044877, GO:0000774","cellular response to mechanical stimulus IMP, negative regulation of transcription from RNA polymerase II promoter in response to stress ISS, chaperone-mediated autophagy ISO, spinal cord development IEA, autophagosome assembly ISO, brain development IEA, negative regulation of striated muscle cell apoptotic process IMP, negative regulation of protein targeting to mitochondrion ISO, negative regulation of apoptotic process ISO, positive regulation of aggrephagy ISO, muscle cell cellular homeostasis IMP, positive regulation of protein import into nucleus ISS, protein stabilization IMP, cellular response to heat ISS, extrinsic apoptotic signaling pathway via death domain receptors ISO, extrinsic apoptotic signaling pathway in absence of ligand IDA, cellular response to unfolded protein ISO, positive regulation of protein export from nucleus ISS","GO:0071260, GO:1905337, GO:0021510, GO:0046827, GO:0034620, GO:0007420, GO:0043066, GO:1903215, GO:0034605, GO:0097201, GO:0010664, GO:0000045, GO:0008625, GO:0097192, GO:0046716, GO:0061684, GO:0042307, GO:0050821"," Acetylation,  Nucleus,  Methylation, 3D-structure,  Apoptosis,  Cytoplasm,  Ubl conjugation,  Phosphoprotein, Repeat,  Reference proteome, Isopeptide bond,  Chaperone"
Q9JM99,FT,Proteoglycan 4,Mus musculus (Mouse),extracellular space IDA,GO:0005615,"polysaccharide binding IEA, scavenger receptor activity IEA","GO:0005044, GO:0030247","immune response IEA, regulation of cell population proliferation IMP, hematopoietic stem cell proliferation IMP, negative regulation of interleukin-6 production IMP","GO:0071425, GO:0042127, GO:0032715, GO:0006955"," Glycoprotein, Reference proteome,  Disulfide bond, Alternative splicing,  Repeat,  Secreted,  Signal,  Proteoglycan"
Q9JMA7,CP341_MOUSE,Cytochrome P450 3A41,Mus musculus (Mouse),"endoplasmic reticulum membrane ISO, intracellular membrane-bounded organelle ISO","GO:0005789, GO:0043231","estrogen 16-alpha-hydroxylase activity ISO, oxidoreductase activity ISO, retinoic acid 4-hydroxylase activity ISO, steroid hydroxylase activity IBA, aromatase activity IEA, testosterone 6-beta-hydroxylase activity ISO, demethylase activity ISO, iron ion binding IEA, heme binding IEA","GO:0032451, GO:0016491, GO:0008401, GO:0005506, GO:0101020, GO:0008395, GO:0050649, GO:0070330, GO:0020037","response to bacterium IEP, oxidative demethylation IBA, regulation of gene expression IDA, steroid metabolic process IBA","GO:0070989, GO:0008202, GO:0009617, GO:0010468"," Microsome,  Iron,  Oxidoreductase,  Metal-binding,  Heme,  Reference proteome,  Membrane, Monooxygenase, Endoplasmic reticulum"
Q9QX11,CYH1_MOUSE,Cytohesin-1,Mus musculus (Mouse),"extrinsic component of presynaptic membrane ISO, adherens junction IEA, cytosol IDA, neuromuscular junction ISO, plasma membrane IDA, bicellular tight junction IDA, extrinsic component of cytoplasmic side of plasma membrane IDA","GO:0005912, GO:0098888, GO:0005886, GO:0005923, GO:0005829, GO:0031234, GO:0031594","ARF guanyl-nucleotide exchange factor activity IDA, lipid binding IEA","GO:0005086, GO:0008289","regulation of ARF protein signal transduction IEA, regulation of synaptic vesicle exocytosis ISO, establishment of epithelial cell polarity IMP","GO:0032012, GO:0090162, GO:2000300"," Cell junction,  Cell membrane, Acetylation, Coiled coil,  Lipid-binding,  Cytoplasm,  Guanine-nucleotide releasing factor,  Tight junction,  Ubl conjugation,  Alternative splicing,  Reference proteome, Membrane"
Q9QY76,VAPB_MOUSE,Vesicle-associated membrane protein-associated protein B,Mus musculus (Mouse),"endoplasmic reticulum ISO, integral component of membrane IEA, membrane IDA, cytoplasm ISO, endoplasmic reticulum membrane ISO, Golgi membrane IEA, plasma membrane IBA, Golgi apparatus ISO","GO:0005783, GO:0005794, GO:0016021, GO:0005737, GO:0000139, GO:0005789, GO:0016020, GO:0005886","beta-tubulin binding ISO, FFAT motif binding ISO, protein heterodimerization activity ISO, enzyme binding ISO, protein homodimerization activity ISO, microtubule binding ISO","GO:0033149, GO:0042803, GO:0046982, GO:0008017, GO:0019899, GO:0048487","modulation by virus of host process ISO, cellular calcium ion homeostasis ISS, endoplasmic reticulum organization ISO, endoplasmic reticulum-plasma membrane tethering IBA, negative regulation by host of viral release from host cell ISO, negative regulation by virus of viral protein levels in host cell ISO, endoplasmic reticulum to Golgi vesicle-mediated transport ISO, IRE1-mediated unfolded protein response ISS, positive regulation by host of viral genome replication ISO, negative regulation by host of viral genome replication ISO, COPII-coated vesicle budding ISO, endoplasmic reticulum unfolded protein response ISO, positive regulation by host of viral release from host cell ISO, positive regulation of viral genome replication ISO, endoplasmic reticulum membrane organization IBA, modulation by host of viral RNA genome replication ISO","GO:0044791, GO:0045070, GO:0090158, GO:0044829, GO:0090114, GO:0061817, GO:0036498, GO:0019048, GO:0044830, GO:0006888, GO:0044828, GO:0007029, GO:0044790, GO:0046725, GO:0006874, GO:0030968"," Endoplasmic reticulum, Phosphoprotein,  Coiled coil, Acetylation,  Transmembrane,  Isopeptide bond,  Unfolded protein response,  Reference proteome,  Transmembrane helix,  Membrane, Ubl conjugation"
Q9QYE9,PKHB1_MOUSE,Pleckstrin homology domain-containing family B member 1,Mus musculus (Mouse),"photoreceptor outer segment TAS, cytoplasm IEA, integral component of membrane ISO","GO:0001750, GO:0005737, GO:0016021","protein homodimerization activity IPI, protein C-terminus binding IPI","GO:0008022, GO:0042803","multicellular organism development IEA, regulation of cell differentiation IBA","GO:0045595, GO:0007275","3D-structure,  Cytoplasm,  Alternative splicing,  Reference proteome, Membrane,  Developmental protein"
Q9QYI7,DNJB8_MOUSE,DnaJ homolog subfamily B member 8,Mus musculus (Mouse),"cytosol ISO, nucleus ISO","GO:0005829, GO:0005634","protein folding chaperone ISO, unfolded protein binding ISO, chaperone binding ISO","GO:0044183, GO:0051087, GO:0051082","negative regulation of inclusion body assembly ISO, chaperone-mediated protein folding ISO","GO:0061077, GO:0090084","Chaperone,  Reference proteome"
Q9QZD8,DIC_MOUSE,Mitochondrial dicarboxylate carrier,Mus musculus (Mouse),"integral component of membrane IEA, mitochondrion IDA, nucleoplasm ISO, mitochondrial inner membrane HDA","GO:0005654, GO:0005743, GO:0016021, GO:0005739","sulfate transmembrane transporter activity ISO, oxaloacetate transmembrane transporter activity IBA, succinate transmembrane transporter activity ISO, secondary active transmembrane transporter activity IDA, phosphate ion transmembrane transporter activity ISO, malate transmembrane transporter activity ISO, antiporter activity ISO, thiosulfate transmembrane transporter activity ISO","GO:0015140, GO:0015117, GO:0015114, GO:0015297, GO:0015291, GO:0015131, GO:0015141, GO:0015116","succinate transport ISO, mitochondrial transport ISO, malate transport ISO, phosphate ion transmembrane transport IBA, thiosulfate transport ISO, oxaloacetate transport IBA, sulfate transport ISO, malate transmembrane transport IBA, succinate transmembrane transport IBA, phosphate ion transport ISO","GO:0015729, GO:0015709, GO:0071423, GO:0008272, GO:0035435, GO:0071422, GO:0006839, GO:0015744, GO:0006817, GO:0015743","Reference proteome, Acetylation,  Mitochondrion,  Repeat,  Transmembrane,  Mitochondrion inner membrane,  Transmembrane helix,  Membrane,  Transport"
Q9QZS3,NUMB_MOUSE,Protein numb homolog,Mus musculus (Mouse),"apical part of cell IDA, plasma membrane TAS, glutamatergic synapse IDA, basolateral plasma membrane IDA, nucleus IDA, clathrin-coated vesicle ISO, cytoplasmic vesicle IDA, clathrin-coated pit IDA, cytoplasm IDA, extrinsic component of plasma membrane IDA, endosome membrane IEA, postsynaptic density ISO, early endosome IDA","GO:0045177, GO:0098978, GO:0030136, GO:0031410, GO:0005769, GO:0005905, GO:0014069, GO:0016323, GO:0005737, GO:0019897, GO:0005634, GO:0010008, GO:0005886","beta-catenin binding IPI, cadherin binding IPI, alpha-catenin binding IPI","GO:0045294, GO:0045296, GO:0008013","positive regulation of neurogenesis IMP, positive regulation of cell migration ISO, regulation of postsynaptic neurotransmitter receptor internalization IDA, neuroblast division in subventricular zone IMP, neuroblast proliferation IGI, regulation of neuron differentiation ISO, negative regulation of protein localization to plasma membrane ISO, lateral ventricle development IMP, positive regulation of dendrite morphogenesis ISO, adherens junction organization IGI, axonogenesis IDA, forebrain development IMP, nervous system development IMP, regulation of postsynaptic specialization assembly ISO","GO:0021849, GO:0099150, GO:0030335, GO:0007409, GO:0007399, GO:0021670, GO:0099149, GO:0030900, GO:0034332, GO:0050769, GO:0050775, GO:1903077, GO:0045664, GO:0007405"," Cell membrane, 3D-structure, Endosome,  Phosphoprotein,  Alternative splicing,  Neurogenesis,  Reference proteome,  Membrane, Ubl conjugation,  Developmental protein"
Q9R060,NUBP1_MOUSE,Cytosolic Fe-S cluster assembly factor NUBP1 {ECO:0000255|HAMAP-Rule:MF_03038},Mus musculus (Mouse),"plasma membrane ISO, centriole IEA, cilium IEA, nucleus IEA, cytosol ISS","GO:0005814, GO:0005829, GO:0005634, GO:0005886, GO:0005929","iron-sulfur cluster binding ISS, ATP binding IEA, 4 iron, 4 sulfur cluster binding IEA, metal ion binding IEA","GO:0005524, GO:0051539, GO:0046872, GO:0051536","iron-sulfur cluster assembly ISS, negative regulation of centrosome duplication IMP, cell projection organization IEA, cellular iron ion homeostasis ISO, protein localization to cell cortex IMP, regulation of cell growth ISO, centrosome localization IMP","GO:0001558, GO:0010826, GO:0051642, GO:0016226, GO:0072697, GO:0030030, GO:0006879"," Acetylation, Cilium biogenesis/degradation, 4Fe-4S, Reference proteome,  Nucleus,  Iron,  Cytoplasm, Metal-binding,  ATP-binding,  Iron-sulfur,  Cytoskeleton,  Nucleotide-binding,  Cilium,  Phosphoprotein,  Cell projection"
Q9R099,TBL2_MOUSE,Transducin beta-like protein 2,Mus musculus (Mouse),endoplasmic reticulum ISO,GO:0005783,"phosphoprotein binding ISO, protein kinase binding ISO, translation initiation factor binding ISO","GO:0051219, GO:0031369, GO:0019901","endoplasmic reticulum unfolded protein response ISO, cellular response to hypoxia ISO, cellular response to glucose starvation ISO","GO:0071456, GO:0042149, GO:0030968"," WD repeat,  Repeat,  Phosphoprotein,  Reference proteome, Isopeptide bond, Ubl conjugation"
Q9R1B9,FT,Slit homolog 2 protein,Mus musculus (Mouse),"cytoplasm ISO, extracellular space IDA, plasma membrane ISO, cell surface ISO, collagen-containing extracellular matrix HDA","GO:0009986, GO:0005615, GO:0005737, GO:0062023, GO:0005886","heparin binding ISO, identical protein binding ISO, Roundabout binding ISO, laminin-1 binding ISO, heparan sulfate proteoglycan binding ISO, chemorepellent activity IMP, protein homodimerization activity ISO, signaling receptor binding TAS, calcium ion binding IEA, GTPase inhibitor activity ISO, proteoglycan binding ISO","GO:0005509, GO:0045499, GO:0042803, GO:0005102, GO:0008201, GO:0043395, GO:0042802, GO:0048495, GO:0043394, GO:0005095, GO:0043237","negative regulation of actin filament polymerization ISO, negative regulation of retinal ganglion cell axon guidance ISO, in utero embryonic development IMP, negative regulation of small GTPase mediated signal transduction ISO, positive regulation of apoptotic process ISO, aortic valve morphogenesis IMP, cell migration involved in sprouting angiogenesis ISO, negative regulation of leukocyte chemotaxis ISO, negative regulation of neutrophil chemotaxis ISO, Roundabout signaling pathway ISO, negative regulation of inflammatory response ISO, negative regulation of cell growth ISO, neuron projection morphogenesis IMP, negative regulation of smooth muscle cell migration ISO, metanephros development IMP, negative regulation of cellular response to growth factor stimulus ISO, olfactory bulb development IGI, negative regulation of vascular permeability ISO, negative regulation of lamellipodium assembly ISO, negative regulation of cell population proliferation IGI, negative regulation of endothelial cell migration ISO, negative regulation of mononuclear cell migration ISO, retinal ganglion cell axon guidance IMP, axon extension involved in axon guidance ISO, negative regulation of cell migration ISO, mammary gland duct morphogenesis IMP, cell-cell adhesion IMP, ureteric bud development ISO, chemorepulsion involved in postnatal olfactory bulb interneuron migration ISO, axon guidance IDA, negative regulation of smooth muscle cell chemotaxis ISO, negative regulation of chemokine-mediated signaling pathway ISO, motor neuron axon guidance ISO, telencephalon cell migration IGI, negative regulation of monocyte chemotaxis ISO, pulmonary valve morphogenesis IMP, induction of negative chemotaxis ISO, cellular response to heparin ISO, dorsal/ventral axon guidance IMP, negative regulation of axon extension IDA, negative regulation of protein phosphorylation ISO, negative regulation of gene expression IGI, ventricular septum morphogenesis IMP, axonogenesis IDA, mammary duct terminal end bud growth IMP, kidney development IMP, branching morphogenesis of an epithelial tube ISO, negative chemotaxis IMP, corticospinal neuron axon guidance through spinal cord ISO","GO:0030308, GO:0048812, GO:0098609, GO:0007409, GO:0021836, GO:0060603, GO:0060763, GO:0043116, GO:0022029, GO:0051058, GO:0003180, GO:0030517, GO:0033563, GO:0001933, GO:0060412, GO:0014912, GO:0050919, GO:0071672, GO:0021972, GO:0090260, GO:0001822, GO:0010596, GO:0002689, GO:0021772, GO:0048846, GO:0031290, GO:0008045, GO:0001656, GO:0090024, GO:0048754, GO:0070100, GO:0050728, GO:0030837, GO:0010593, GO:0010629, GO:0071504, GO:0090027, GO:0035385, GO:0071676, GO:0043065, GO:0002042, GO:0090288, GO:0050929, GO:0003184, GO:0001701, GO:0030336, GO:0007411, GO:0001657, GO:0008285"," Glycoprotein, Neurogenesis,  Heparin-binding,  Disulfide bond,  Repeat, Chemotaxis,  Differentiation,  Secreted,  Signal,  Leucine-rich repeat,  Reference proteome, EGF-like domain,  Developmental protein"
Q9WV86,KTNA1_MOUSE,Katanin p60 ATPase-containing subunit A1 {ECO:0000255|HAMAP-Rule:MF_03023},Mus musculus (Mouse),"axon IDA, centrosome IDA, cytoplasm ISS, midbody ISS, mitotic spindle pole ISS, nucleus IDA, neuronal cell body ISO, spindle pole ISS, lipid droplet IDA, plasma membrane IDA, Cul3-RING ubiquitin ligase complex ISS, spindle ISS, microtubule IEA, growth cone ISO","GO:0043025, GO:0030496, GO:0005819, GO:0000922, GO:0031463, GO:0005634, GO:0005813, GO:0005737, GO:0005811, GO:0030424, GO:0030426, GO:0005874, GO:0005886, GO:0097431","isomerase activity IEA, protein heterodimerization activity ISO, ATP binding IEA, ATPase activity IDA, dynein complex binding IDA, microtubule-severing ATPase activity ISO, microtubule binding ISO","GO:0070840, GO:0005524, GO:0008017, GO:0008568, GO:0016853, GO:0046982, GO:0016887","microtubule bundle formation IGI, neuron migration IMP, microtubule severing IGI, protein ubiquitination IEA, cytoplasmic microtubule organization IDA, cell cycle IEA, negative regulation of neuron projection development ISO, cell division IEA, protein localization IPI","GO:0016567, GO:0001764, GO:0010977, GO:0031122, GO:0001578, GO:0051301, GO:0051013, GO:0008104, GO:0007049","Cytoskeleton, Phosphoprotein,  Mitosis,  Cell division, 3D-structure,  Cytoplasm,  Cell cycle,  Ubl conjugation,  ATP-binding,  Nucleotide-binding,  Reference proteome,  Isomerase,  Microtubule"
Q9WVK5,FT,"Beta-1,4-galactosyltransferase 6 {ECO:0000305}",Mus musculus (Mouse),"integral component of membrane IEA, Golgi cisterna membrane IEA","GO:0016021, GO:0032580","UDP-galactose, galactosyltransferase activity ISO, metal ion binding IEA","GO:0046872, GO:0008489, GO:0008378","carbohydrate metabolic process IEA, central nervous system neuron axonogenesis IMP, neuron maturation IMP, central nervous system myelination IMP, sphingolipid biosynthetic process TAS, lactosylceramide biosynthetic process ISO, glycosphingolipid biosynthetic process ISO, ganglioside biosynthetic process via lactosylceramide IMP, protein glycosylation IEA","GO:0010706, GO:0006486, GO:0042551, GO:0021955, GO:0030148, GO:0005975, GO:0022010, GO:0006688, GO:0001572"," Glycoprotein,  Lipid biosynthesis,  Transferase,  Disulfide bond, Sphingolipid metabolism, Golgi apparatus,  Metal-binding,  Transmembrane,  Glycosyltransferase,  Signal-anchor,  Lipid metabolism, Calcium, Manganese,  Reference proteome,  Transmembrane helix,  Magnesium,  Membrane"
Q9Z0J0,FT,NPC intracellular cholesterol transporter 2 {ECO:0000312|MGI:MGI:1915213},Mus musculus (Mouse),"endoplasmic reticulum IEA, extracellular space HDA, lysosome IDA","GO:0005783, GO:0005615, GO:0005764","cholesterol transfer activity ISO, sterol binding IBA, cholesterol binding IMP, enzyme binding ISO","GO:0120020, GO:0032934, GO:0019899, GO:0015485","sterol transport IBA, cholesterol homeostasis ISS, cholesterol metabolic process IEA, intracellular sterol transport ISS, cholesterol transport IMP, intracellular cholesterol transport IMP, cholesterol efflux IMP","GO:0015918, GO:0042632, GO:0033344, GO:0008203, GO:0030301, GO:0032367, GO:0032366"," Endoplasmic reticulum, Reference proteome,  Steroid metabolism, Sterol metabolism, Glycoprotein, Acetylation,  Disulfide bond,  Secreted,  Signal,  Cholesterol metabolism,  Lipid metabolism,  Lipid transport,  Transport,  Lysosome"
